row;work_title;work_id;referenced_author_id;referenced_work_id;referenced_source_id;Traditional/non Traditional boolean;;
367;untitled;21637;NULL;NULL;NULL;FALSE;;
368;untitled;21638;NULL;NULL;NULL;FALSE;;
369;Use of Time in Women's Cinema;20243;NULL;NULL;NULL;TRUE;;
370;Joy Through Strength in the Bardo;20244;NULL;NULL;NULL;FALSE;;
371;Definitions;20245;NULL;NULL;NULL;FALSE;;
372;Reality/Fantasy – Portrayals;20246;NULL;NULL;NULL;FALSE;;
373;Lesbianism as a Liberating Force;20247;NULL;NULL;NULL;TRUE;;
374;Design for the City of Women;20249;NULL;NULL;NULL;FALSE;;
375;Iris Films: Documenting The Lives of Lesbians;20250;NULL;NULL;NULL;TRUE;;
376;A New York City Collective;20252;NULL;NULL;NULL;TRUE;;
377;This Makes Me Feel Good;20253;NULL;NULL;NULL;FALSE;;
378;Self Portrait #2;20254;NULL;NULL;NULL;FALSE;;
379;Dog With Secret Language;20255;NULL;NULL;NULL;FALSE;;
380;untitled;21639;NULL;NULL;NULL;FALSE;;
381;untitled;21640;NULL;NULL;NULL;FALSE;;
382;Lesbian Art and Community;20256;NULL;NULL;NULL;TRUE;;
383;Ritual;20257;NULL;NULL;NULL;FALSE;;
384;Generation;20258;NULL;NULL;NULL;TRUE;;
385;Call For Work;20261;NULL;NULL;NULL;TRUE;;
386;From the Editorial Group;20263;NULL;NULL;NULL;TRUE;;
387;The Aesthetics of Oppression;20264;30201;40198;NULL;TRUE;;
388;The Aesthetics of Oppression;20264;30202;40199;60067;TRUE;;
389;The Aesthetics of Oppression;20264;30203;40200;NULL;TRUE;;
390;The Aesthetics of Oppression;20264;30204;40201;NULL;TRUE;;
391;The Aesthetics of Oppression;20264;30205;40202;NULL;TRUE;;
392;The Aesthetics of Oppression;20264;30206;40203;NULL;TRUE;;
393;The Aesthetics of Oppression;20264;30207;40204;NULL;TRUE;;
394;Is There a feminine Aesthetic?;20265;30208;40205;NULL;TRUE;;
395;Is There a feminine Aesthetic?;20265;30209;40206;NULL;TRUE;;
396;Is There a feminine Aesthetic?;20265;30210;40207;60068;TRUE;;
397;Is There a feminine Aesthetic?;20265;30211;40208;NULL;TRUE;;
398;Is There a feminine Aesthetic?;20265;30189;40209;60069;TRUE;;
399;Is There a feminine Aesthetic?;20265;30213;40211;NULL;TRUE;;
400;Is There a feminine Aesthetic?;20265;30212;40210;60070;TRUE;;
401;Is There a feminine Aesthetic?;20265;30199;40212;60071;TRUE;;
402;Is There a feminine Aesthetic?;20265;30214;40213;NULL;TRUE;;
403;untitled;21641;NULL;NULL;NULL;FALSE;;
404;Women Talking, Women Thinking;20267;NULL;NULL;NULL;FALSE;;
405;The Martyr Arts;20268;30021;40009;NULL;TRUE;;
406;The Martyr Arts;20268;30215;40214;NULL;TRUE;;
407;The Martyr Arts;20268;30018;40001;NULL;TRUE;;
408;The Martyr Arts;20268;30019;40001;NULL;TRUE;;
409;The Martyr Arts;20268;30216;40215;60072;TRUE;;
410;The Martyr Arts;20268;30217;40216;NULL;TRUE;;
411;The Martyr Arts;20268;30218;40217;NULL;TRUE;;
412;The Martyr Arts;20268;30219;40218;60073;TRUE;;
413;The Martyr Arts;20268;30220;40219;NULL;TRUE;;
414;The Martyr Arts;20268;30221;40220;60074;TRUE;;
415;The Martyr Arts;20268;30222;40221;NULL;TRUE;;
416;The Martyr Arts;20268;30223;40222;60075;TRUE;;
417;The Martyr Arts;20268;30224;40223;NULL;TRUE;;
418;The Martyr Arts;20268;30225;40224;NULL;TRUE;;
419;The Martyr Arts;20268;30226;40225;NULL;TRUE;;
420;The Martyr Arts;20268;30227;40226;NULL;TRUE;;
421;The Martyr Arts;20268;30228;40226;NULL;TRUE;;
422;The Martyr Arts;20268;30229;40227;NULL;TRUE;;
423;The Martyr Arts;20268;30230;40228;60076;TRUE;;
424;The Martyr Arts;20268;30231;40229;60077;TRUE;;
425;The Martyr Arts;20268;30232;40230;60078;TRUE;;
426;The Straits of Literature and History;20269;30233;40231;NULL;TRUE;;
427;The Straits of Literature and History;20269;30234;40232;NULL;TRUE;;
428;The Straits of Literature and History;20269;30235;40233;NULL;TRUE;;
429;The Straits of Literature and History;20269;30236;40234;NULL;TRUE;;
430;The Straits of Literature and History;20269;30237;40235;60079;TRUE;;
431;The Straits of Literature and History;20269;30238;40236;60080;TRUE;;
432;The Straits of Literature and History;20269;30239;40237;NULL;TRUE;;
433;The Straits of Literature and History;20269;30237;40238;NULL;TRUE;;
434;The Straits of Literature and History;20269;30240;40239;NULL;TRUE;;
435;untitled;21642;NULL;NULL;NULL;FALSE;;
436;The Left Hand of History;20272;30269;40262;NULL;TRUE;;
437;The Left Hand of History;20272;30270;40263;NULL;TRUE;;
438;The Left Hand of History;20272;30271;40264;NULL;TRUE;;
439;The Left Hand of History;20272;30272;40264;NULL;TRUE;;
440;The Left Hand of History;20272;30270;40265;NULL;TRUE;;
441;The Left Hand of History;20272;30270;40266;NULL;TRUE;;
442;The Left Hand of History;20272;30208;40205;NULL;TRUE;;
443;The Left Hand of History;20272;30273;40267;NULL;TRUE;;
444;The Left Hand of History;20272;30274;40268;60095;TRUE;;
445;The Left Hand of History;20272;30050;40050;NULL;TRUE;;
446;The Left Hand of History;20272;30139;40137;NULL;TRUE;;
447;The Left Hand of History;20272;30139;40269;NULL;TRUE;;
448;The Left Hand of History;20272;30139;40270;NULL;TRUE;;
449;The Left Hand of History;20272;30273;40271;NULL;TRUE;;
450;The Left Hand of History;20272;30275;40272;NULL;TRUE;;
451;The Left Hand of History;20272;30276;40273;60096;TRUE;;
452;The Left Hand of History;20272;30277;40274;NULL;TRUE;;
453;The Left Hand of History;20272;30252;40251;60085;TRUE;;
454;The Left Hand of History;20272;30278;40275;60027;TRUE;;
455;Weaving;20273;NULL;NULL;NULL;FALSE;;
456;Political Fabrications: Women's Textiles in Five Cultures;20274;30290;40296;NULL;TRUE;;
457;Political Fabrications: Women's Textiles in Five Cultures;20274;30291;40297;60108;TRUE;;
458;Political Fabrications: Women's Textiles in Five Cultures;20274;30292;40298;NULL;TRUE;;
459;Political Fabrications: Women's Textiles in Five Cultures;20274;30293;40299;60109;TRUE;;
460;Political Fabrications: Women's Textiles in Five Cultures;20274;30293;40300;NULL;TRUE;;
461;Political Fabrications: Women's Textiles in Five Cultures;20274;30294;40300;NULL;TRUE;;
462;Political Fabrications: Women's Textiles in Five Cultures;20274;30295;40301;NULL;TRUE;;
463;Political Fabrications: Women's Textiles in Five Cultures;20274;30296;40302;NULL;TRUE;;
464;Political Fabrications: Women's Textiles in Five Cultures;20274;30297;40303;NULL;TRUE;;
465;Political Fabrications: Women's Textiles in Five Cultures;20274;30297;40304;NULL;TRUE;;
466;Political Fabrications: Women's Textiles in Five Cultures;20274;30298;40305;NULL;TRUE;;
467;Political Fabrications: Women's Textiles in Five Cultures;20274;30299;40305;NULL;TRUE;;
468;Political Fabrications: Women's Textiles in Five Cultures;20274;30300;40306;NULL;TRUE;;
469;Political Fabrications: Women's Textiles in Five Cultures;20274;30301;40307;60110;TRUE;;
470;Political Fabrications: Women's Textiles in Five Cultures;20274;30302;40308;NULL;TRUE;;
471;Political Fabrications: Women's Textiles in Five Cultures;20274;30303;40309;NULL;TRUE;;
472;Political Fabrications: Women's Textiles in Five Cultures;20274;30304;40310;NULL;TRUE;;
473;Political Fabrications: Women's Textiles in Five Cultures;20274;30305;40311;60111;TRUE;;
474;Political Fabrications: Women's Textiles in Five Cultures;20274;30306;40312;NULL;TRUE;;
475;Political Fabrications: Women's Textiles in Five Cultures;20274;30307;40313;NULL;TRUE;;
476;Political Fabrications: Women's Textiles in Five Cultures;20274;30308;40313;NULL;TRUE;;
477;Political Fabrications: Women's Textiles in Five Cultures;20274;30309;40314;NULL;TRUE;;
478;Political Fabrications: Women's Textiles in Five Cultures;20274;30310;40315;NULL;TRUE;;
479;Political Fabrications: Women's Textiles in Five Cultures;20274;30311;40316;NULL;TRUE;;
480;Political Fabrications: Women's Textiles in Five Cultures;20274;30312;40316;NULL;TRUE;;
481;Political Fabrications: Women's Textiles in Five Cultures;20274;30313;40317;NULL;TRUE;;
482;Political Fabrications: Women's Textiles in Five Cultures;20274;30314;40318;NULL;TRUE;;
483;Political Fabrications: Women's Textiles in Five Cultures;20274;30315;40319;NULL;TRUE;;
484;Political Fabrications: Women's Textiles in Five Cultures;20274;30316;40320;60112;TRUE;;
485;Political Fabrications: Women's Textiles in Five Cultures;20274;30317;40321;NULL;TRUE;;
486;Political Fabrications: Women's Textiles in Five Cultures;20274;30318;40322;NULL;TRUE;;
487;Political Fabrications: Women's Textiles in Five Cultures;20274;30319;40323;NULL;TRUE;;
488;Political Fabrications: Women's Textiles in Five Cultures;20274;30320;40324;NULL;TRUE;;
489;Political Fabrications: Women's Textiles in Five Cultures;20274;30320;40325;NULL;TRUE;;
490;Political Fabrications: Women's Textiles in Five Cultures;20274;30321;40326;NULL;TRUE;;
491;Political Fabrications: Women's Textiles in Five Cultures;20274;30322;40327;NULL;TRUE;;
492;Political Fabrications: Women's Textiles in Five Cultures;20274;30323;40328;NULL;TRUE;;
493;Political Fabrications: Women's Textiles in Five Cultures;20274;30324;40329;NULL;TRUE;;
494;Political Fabrications: Women's Textiles in Five Cultures;20274;30325;40330;NULL;TRUE;;
495;Art Hysterical Notions of Progress and Culture;20287;NULL;NULL;NULL;TRUE;;
496;Excerpts from Women and the Decorative Arts;20288;30307;40313;NULL;TRUE;;
497;Excerpts from Women and the Decorative Arts;20288;30308;40313;NULL;TRUE;;
498;Excerpts from Women and the Decorative Arts;20288;30326;40331;NULL;TRUE;;
499;Excerpts from Women and the Decorative Arts;20288;30327;40332;NULL;TRUE;;
500;Excerpts from Women and the Decorative Arts;20288;30328;40333;NULL;TRUE;;
501;The Woman's Building;21648;30329;40334;NULL;TRUE;;
502;Ten Ways to Look at a Flower;20293;30330;40335;NULL;FALSE;;
503;Ten Ways to Look at a Flower;20293;30331;40336;NULL;FALSE;;
504;Ten Ways to Look at a Flower;20293;30332;40337;NULL;FALSE;;
505;Ten Ways to Look at a Flower;20293;30333;40338;NULL;FALSE;;
506;Ten Ways to Look at a Flower;20293;30334;40339;NULL;FALSE;;
507;Ten Ways to Look at a Flower;20293;30335;40339;NULL;FALSE;;
508;Ten Ways to Look at a Flower;20293;30330;40340;NULL;FALSE;;
509;Sweet Peas;21649;NULL;NULL;NULL;FALSE;;
510;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30336;40341;NULL;TRUE;;
511;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30337;40342;NULL;TRUE;;
512;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30338;40343;NULL;TRUE;;
513;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30339;40344;NULL;TRUE;;
514;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30340;40345;NULL;TRUE;;
515;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30341;40346;NULL;TRUE;;
516;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30342;40347;NULL;TRUE;;
517;Trapped Women: Two Sister Designers, Margaret and Frances MacDonald;20294;30343;40348;NULL;TRUE;;
518;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30344;40349;60114;TRUE;;
519;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30345;40350;NULL;TRUE;;
520;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30346;40351;60115;TRUE;;
521;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30347;40352;NULL;TRUE;;
522;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30348;40353;60116;TRUE;;
523;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30349;40354;NULL;TRUE;;
524;Adelaide Alsop Robineau: Ceramist from Syracuse;20295;30348;40355;NULL;TRUE;;
525;Poppy Vase;20296;NULL;NULL;NULL;FALSE;;
526;Scarab Vase – Apotheosis of the Toiler;20297;NULL;NULL;NULL;FALSE;;
527;Eggshell Coupe;20298;NULL;NULL;NULL;FALSE;;
528;Women of the Bauhaus;20299;30350;40356;NULL;TRUE;;
529;Women of the Bauhaus;20299;30351;40357;NULL;TRUE;;
530;Women of the Bauhaus;20299;30352;40357;NULL;TRUE;;
531;Women of the Bauhaus;20299;30353;40357;NULL;TRUE;;
532;Women of the Bauhaus;20299;30354;40358;NULL;TRUE;;
533;Women of the Bauhaus;20299;30355;40359;NULL;TRUE;;
534;Women of the Bauhaus;20299;30356;40360;NULL;TRUE;;
535;Women of the Bauhaus;20299;30357;40361;NULL;TRUE;;
536;Knotted rug;20300;NULL;NULL;NULL;FALSE;;
537;Spherical Lighting fixture;20301;NULL;NULL;NULL;FALSE;;
538;Small pot for tea essence;20302;NULL;NULL;NULL;FALSE;;
539;Children's Room Dresser;20303;NULL;NULL;NULL;FALSE;;
540;Tapestry;20304;NULL;NULL;NULL;FALSE;;
541;Portrait of Frida Kahlo as a Tehuana;20305;30358;40362;60117;TRUE;;
542;Feminism: Has it Changed Art History?;20309;30359;40363;60118;TRUE;;
543;Feminism: Has it Changed Art History?;20309;30360;40364;NULL;TRUE;;
544;Feminism: Has it Changed Art History?;20309;30361;40365;NULL;TRUE;;
545;Are You a Closet Collector?;20310;NULL;NULL;NULL;FALSE;;
546;Making Something from Nothing;20311;30362;40366;NULL;TRUE;;
547;Making Something from Nothing;20311;30363;40366;NULL;TRUE;;
548;Making Something from Nothing;20311;30364;40367;NULL;TRUE;;
549;Making Something from Nothing;20311;30365;40368;NULL;TRUE;;
550;Making Something from Nothing;20311;30366;40369;60062;TRUE;;
551;Making Something from Nothing;20311;30366;40370;60119;TRUE;;
552;Making Something from Nothing;20311;30367;40371;60120;TRUE;;
553;Making Something from Nothing;20311;30048;40048;NULL;TRUE;;
554;Waste Not/Want Not: Femmage;20316;NULL;NULL;NULL;TRUE;;
555;Sewing With My Great-Aunt Leonie Amestoy;20317;NULL;NULL;NULL;FALSE;;
556;The Apron: Status Symbol or Stitchery Sample?;20318;30368;40372;NULL;TRUE;;
557;The Apron: Status Symbol or Stitchery Sample?;20318;30347;40373;NULL;TRUE;;
558;The Apron: Status Symbol or Stitchery Sample?;20318;30370;40374;NULL;TRUE;;
559;The Apron: Status Symbol or Stitchery Sample?;20318;30371;40375;NULL;TRUE;;
560;The Apron: Status Symbol or Stitchery Sample?;20318;30372;40376;NULL;TRUE;;
561;Conversations and Reminiscences;20319;NULL;NULL;NULL;TRUE;;
562;Grandma Sarah Bakes;20346;NULL;NULL;NULL;FALSE;;
563;Aran Kitchens, Aran Sweaters;20347;NULL;NULL;NULL;TRUE;;
564;Nepal Hill Art and Women's Traditions;20348;30373;40377;NULL;TRUE;;
565;Nepal Hill Art and Women's Traditions;20348;30374;40378;NULL;TRUE;;
566;Nepal Hill Art and Women's Traditions;20348;30375;40379;NULL;TRUE;;
567;Nepal Hill Art and Women's Traditions;20348;30376;40379;NULL;TRUE;;
568;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30377;40380;NULL;TRUE;;
569;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30378;40381;NULL;TRUE;;
570;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30379;40381;NULL;TRUE;;
571;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30377;40381;NULL;TRUE;;
572;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30380;40382;NULL;TRUE;;
573;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30381;40383;60121;TRUE;;
574;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30304;40384;NULL;TRUE;;
575;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30382;40385;60110;TRUE;;
576;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30383;40386;NULL;TRUE;;
577;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30384;40386;NULL;TRUE;;
578;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30385;40387;60122;TRUE;;
579;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30386;40388;NULL;TRUE;;
580;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30295;40301;NULL;TRUE;;
581;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30381;40389;60123;TRUE;;
582;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30387;40390;NULL;TRUE;;
583;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30388;40391;NULL;TRUE;;
584;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30389;40392;60121;TRUE;;
585;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30390;40393;NULL;TRUE;;
586;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30391;40394;NULL;TRUE;;
587;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30392;40395;60123;TRUE;;
588;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30393;40396;60124;TRUE;;
589;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30394;40397;60125;TRUE;;
590;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30395;40398;60126;TRUE;;
591;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30396;40399;NULL;TRUE;;
592;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30397;40400;NULL;TRUE;;
593;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30398;40401;NULL;TRUE;;
594;The Equivocal Role of Women Artists in Non-Literature Cultures;20349;30399;40402;60127;TRUE;;
595;Women's Art in Village India;20350;30400;40403;NULL;TRUE;;
596;Women's Art in Village India;20350;30401;40404;60128;TRUE;;
597;Women's Art in Village India;20350;30402;40405;NULL;TRUE;;
598;Women's Art in Village India;20350;30403;40405;NULL;TRUE;;
599;Women's Art in Village India;20350;30404;40406;NULL;TRUE;;
600;Women's Art in Village India;20350;30405;40407;NULL;TRUE;;
601;Women's Art in Village India;20350;30406;40408;NULL;TRUE;;
602;Women's Art in Village India;20350;30407;40409;60129;TRUE;;
603;Women's Art in Village India;20350;30408;40410;60130;TRUE;;
604;Women's Art in Village India;20350;30409;40411;NULL;TRUE;;
605;Women's Art in Village India;20350;30410;40411;NULL;TRUE;;
606;Women's Art in Village India;20350;30411;40412;60130;TRUE;;
607;Women's Art in Village India;20350;30412;40412;60130;TRUE;;
608;Women's Art in Village India;20350;30413;40413;60130;TRUE;;
609;Women's Art in Village India;20350;30414;40414;NULL;TRUE;;
610;Women's Art in Village India;20350;30415;40415;NULL;TRUE;;
611;Women's Art in Village India;20350;30416;40416;60131;TRUE;;
612;Pages From an Asian Notebook;20351;NULL;NULL;NULL;FALSE;;
613;Quill Art;20352;30417;40417;NULL;TRUE;;
614;Quill Art;20352;30418;40418;NULL;TRUE;;
615;Quill Art;20352;30419;40419;NULL;TRUE;;
616;Quill Art;20352;30420;40420;NULL;TRUE;;
617;Quill Art;20352;30421;40421;NULL;TRUE;;
618;Quill Art;20352;30422;40422;60132;TRUE;;
619;Turkmen Women, Weaving and Cultural Change;20353;30423;40423;60133;TRUE;;
620;Kongo Pottery: Woman's Art from Zaire;20354;30424;40424;60134;TRUE;;
621;Myth and the Sexual Division of Labor;20355;30425;40425;NULL;TRUE;;
622;Myth and the Sexual Division of Labor;20355;30426;40426;60135;TRUE;;
623;Myth and the Sexual Division of Labor;20355;30427;40426;60135;TRUE;;
624;Myth and the Sexual Division of Labor;20355;30428;40427;NULL;TRUE;;
625;Selections from: Recitation of the Yoruba Bride;20356;NULL;NULL;NULL;FALSE;;
626;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30429;40428;NULL;TRUE;;
627;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30430;40429;60136;TRUE;;
628;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30430;40430;60137;TRUE;;
629;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30430;40431;60138;TRUE;;
630;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30431;40432;NULL;TRUE;;
631;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30432;40433;60139;TRUE;;
632;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30433;40434;60140;TRUE;;
633;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30434;40435;60141;TRUE;;
634;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30435;40436;60142;TRUE;;
635;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30436;40436;60142;TRUE;;
636;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30437;40437;NULL;TRUE;;
637;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30438;40438;NULL;TRUE;;
638;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30439;40438;NULL;TRUE;;
639;"""By the Lakeside there is an Echo:"" Towards a History of Women's Traditional Arts";20357;30440;40439;60143;TRUE;;
