row;author;author_id;work_id;referenced_author_id;referenced_work_id;referenced_source_id;ic_id
495;De Lauretis, Teresa;10208;20272;30139;40269;0;50003
496;De Lauretis, Teresa;10208;20272;30139;40270;0;50003
497;De Lauretis, Teresa;10208;20272;30273;40271;0;50003
498;De Lauretis, Teresa;10208;20272;30275;40272;0;50003
499;De Lauretis, Teresa;10208;20272;30276;40273;60096;50003
500;De Lauretis, Teresa;10208;20272;30277;40274;0;50003
501;De Lauretis, Teresa;10208;20272;30252;40251;60085;50003
502;De Lauretis, Teresa;10208;20272;30278;40275;60027;50003
503;Burnside, Madeleine;10209;20273;0;0;0;50003
504;Feinberg, Jean;11246;20274;30290;40296;0;50003
505;Goldberg, Leonore;11247;20274;30290;40296;0;50003
506;Lieberman, Bella;11248;20274;30290;40296;0;50003
507;Sacre, Elizabeth;11249;20274;30290;40296;0;50003
508;Gross, Julie;10113;20274;30290;40296;0;50003
509;Feinberg, Jean;11246;20274;30291;40297;60108;50003
510;Goldberg, Leonore;11247;20274;30291;40297;60108;50003
511;Lieberman, Bella;11248;20274;30291;40297;60108;50003
512;Sacre, Elizabeth;11249;20274;30291;40297;60108;50003
513;Gross, Julie;10113;20274;30291;40297;60108;50003
514;Feinberg, Jean;11246;20274;30292;40298;0;50003
515;Goldberg, Leonore;11247;20274;30292;40298;0;50003
516;Lieberman, Bella;11248;20274;30292;40298;0;50003
517;Sacre, Elizabeth;11249;20274;30292;40298;0;50003
518;Gross, Julie;10113;20274;30292;40298;0;50003
519;Feinberg, Jean;11246;20274;30293;40299;60109;50003
520;Goldberg, Leonore;11247;20274;30293;40299;60109;50003
521;Lieberman, Bella;11248;20274;30293;40299;60109;50003
522;Sacre, Elizabeth;11249;20274;30293;40299;60109;50003
523;Gross, Julie;10113;20274;30293;40299;60109;50003
524;Feinberg, Jean;11246;20274;30293;40300;0;50003
525;Goldberg, Leonore;11247;20274;30293;40300;0;50003
526;Lieberman, Bella;11248;20274;30293;40300;0;50003
527;Sacre, Elizabeth;11249;20274;30293;40300;0;50003
528;Gross, Julie;10113;20274;30293;40300;0;50003
529;Feinberg, Jean;11246;20274;30294;40300;0;50003
530;Goldberg, Leonore;11247;20274;30294;40300;0;50003
531;Lieberman, Bella;11248;20274;30294;40300;0;50003
532;Sacre, Elizabeth;11249;20274;30294;40300;0;50003
533;Gross, Julie;10113;20274;30294;40300;0;50003
534;Feinberg, Jean;11246;20274;30295;40301;0;50003
535;Goldberg, Leonore;11247;20274;30295;40301;0;50003
536;Lieberman, Bella;11248;20274;30295;40301;0;50003
537;Sacre, Elizabeth;11249;20274;30295;40301;0;50003
538;Gross, Julie;10113;20274;30295;40301;0;50003
539;Feinberg, Jean;11246;20274;30296;40302;0;50003
540;Goldberg, Leonore;11247;20274;30296;40302;0;50003
541;Lieberman, Bella;11248;20274;30296;40302;0;50003
542;Sacre, Elizabeth;11249;20274;30296;40302;0;50003
543;Gross, Julie;10113;20274;30296;40302;0;50003
544;Feinberg, Jean;11246;20274;30297;40303;0;50003
545;Goldberg, Leonore;11247;20274;30297;40303;0;50003
546;Lieberman, Bella;11248;20274;30297;40303;0;50003
547;Sacre, Elizabeth;11249;20274;30297;40303;0;50003
548;Gross, Julie;10113;20274;30297;40303;0;50003
549;Feinberg, Jean;11246;20274;30297;40304;0;50003
550;Goldberg, Leonore;11247;20274;30297;40304;0;50003
551;Lieberman, Bella;11248;20274;30297;40304;0;50003
552;Sacre, Elizabeth;11249;20274;30297;40304;0;50003
553;Gross, Julie;10113;20274;30297;40304;0;50003
554;Feinberg, Jean;11246;20274;30298;40305;0;50003
555;Goldberg, Leonore;11247;20274;30298;40305;0;50003
556;Lieberman, Bella;11248;20274;30298;40305;0;50003
557;Sacre, Elizabeth;11249;20274;30298;40305;0;50003
558;Gross, Julie;10113;20274;30298;40305;0;50003
559;Feinberg, Jean;11246;20274;30299;40305;0;50003
560;Goldberg, Leonore;11247;20274;30299;40305;0;50003
561;Lieberman, Bella;11248;20274;30299;40305;0;50003
562;Sacre, Elizabeth;11249;20274;30299;40305;0;50003
563;Gross, Julie;10113;20274;30299;40305;0;50003
564;Feinberg, Jean;11246;20274;30300;40306;0;50003
565;Goldberg, Leonore;11247;20274;30300;40306;0;50003
566;Lieberman, Bella;11248;20274;30300;40306;0;50003
567;Sacre, Elizabeth;11249;20274;30300;40306;0;50003
568;Gross, Julie;10113;20274;30300;40306;0;50003
569;Feinberg, Jean;11246;20274;30301;40307;60110;50003
570;Goldberg, Leonore;11247;20274;30301;40307;60110;50003
571;Lieberman, Bella;11248;20274;30301;40307;60110;50003
572;Sacre, Elizabeth;11249;20274;30301;40307;60110;50003
573;Gross, Julie;10113;20274;30301;40307;60110;50003
574;Feinberg, Jean;11246;20274;30302;40308;0;50003
575;Goldberg, Leonore;11247;20274;30302;40308;0;50003
576;Lieberman, Bella;11248;20274;30302;40308;0;50003
577;Sacre, Elizabeth;11249;20274;30302;40308;0;50003
578;Gross, Julie;10113;20274;30302;40308;0;50003
579;Feinberg, Jean;11246;20274;30303;40309;0;50003
580;Goldberg, Leonore;11247;20274;30303;40309;0;50003
581;Lieberman, Bella;11248;20274;30303;40309;0;50003
582;Sacre, Elizabeth;11249;20274;30303;40309;0;50003
583;Gross, Julie;10113;20274;30303;40309;0;50003
584;Feinberg, Jean;11246;20274;30304;40310;0;50003
585;Goldberg, Leonore;11247;20274;30304;40310;0;50003
586;Lieberman, Bella;11248;20274;30304;40310;0;50003
587;Sacre, Elizabeth;11249;20274;30304;40310;0;50003
588;Gross, Julie;10113;20274;30304;40310;0;50003
589;Feinberg, Jean;11246;20274;30305;40311;60111;50003
590;Goldberg, Leonore;11247;20274;30305;40311;60111;50003
591;Lieberman, Bella;11248;20274;30305;40311;60111;50003
592;Sacre, Elizabeth;11249;20274;30305;40311;60111;50003
593;Gross, Julie;10113;20274;30305;40311;60111;50003
594;Feinberg, Jean;11246;20274;30306;40312;0;50003
595;Goldberg, Leonore;11247;20274;30306;40312;0;50003
596;Lieberman, Bella;11248;20274;30306;40312;0;50003
597;Sacre, Elizabeth;11249;20274;30306;40312;0;50003
598;Gross, Julie;10113;20274;30306;40312;0;50003
599;Feinberg, Jean;11246;20274;30307;40313;0;50003
600;Goldberg, Leonore;11247;20274;30307;40313;0;50003
601;Lieberman, Bella;11248;20274;30307;40313;0;50003
602;Sacre, Elizabeth;11249;20274;30307;40313;0;50003
603;Gross, Julie;10113;20274;30307;40313;0;50003
604;Feinberg, Jean;11246;20274;30308;40313;0;50003
605;Goldberg, Leonore;11247;20274;30308;40313;0;50003
606;Lieberman, Bella;11248;20274;30308;40313;0;50003
607;Sacre, Elizabeth;11249;20274;30308;40313;0;50003
608;Gross, Julie;10113;20274;30308;40313;0;50003
609;Feinberg, Jean;11246;20274;30309;40314;0;50003
610;Goldberg, Leonore;11247;20274;30309;40314;0;50003
611;Lieberman, Bella;11248;20274;30309;40314;0;50003
612;Sacre, Elizabeth;11249;20274;30309;40314;0;50003
613;Gross, Julie;10113;20274;30309;40314;0;50003
614;Feinberg, Jean;11246;20274;30310;40315;0;50003
615;Goldberg, Leonore;11247;20274;30310;40315;0;50003
616;Lieberman, Bella;11248;20274;30310;40315;0;50003
617;Sacre, Elizabeth;11249;20274;30310;40315;0;50003
618;Gross, Julie;10113;20274;30310;40315;0;50003
619;Feinberg, Jean;11246;20274;30311;40316;0;50003
620;Goldberg, Leonore;11247;20274;30311;40316;0;50003
621;Lieberman, Bella;11248;20274;30311;40316;0;50003
622;Sacre, Elizabeth;11249;20274;30311;40316;0;50003
623;Gross, Julie;10113;20274;30311;40316;0;50003
624;Feinberg, Jean;11246;20274;30312;40316;0;50003
625;Goldberg, Leonore;11247;20274;30312;40316;0;50003
626;Lieberman, Bella;11248;20274;30312;40316;0;50003
627;Sacre, Elizabeth;11249;20274;30312;40316;0;50003
628;Gross, Julie;10113;20274;30312;40316;0;50003
629;Feinberg, Jean;11246;20274;30313;40317;0;50003
630;Goldberg, Leonore;11247;20274;30313;40317;0;50003
631;Lieberman, Bella;11248;20274;30313;40317;0;50003
632;Sacre, Elizabeth;11249;20274;30313;40317;0;50003
633;Gross, Julie;10113;20274;30313;40317;0;50003
634;Feinberg, Jean;11246;20274;30314;40318;0;50003
635;Goldberg, Leonore;11247;20274;30314;40318;0;50003
636;Lieberman, Bella;11248;20274;30314;40318;0;50003
637;Sacre, Elizabeth;11249;20274;30314;40318;0;50003
638;Gross, Julie;10113;20274;30314;40318;0;50003
639;Feinberg, Jean;11246;20274;30315;40319;0;50003
640;Goldberg, Leonore;11247;20274;30315;40319;0;50003
641;Lieberman, Bella;11248;20274;30315;40319;0;50003
642;Sacre, Elizabeth;11249;20274;30315;40319;0;50003
643;Gross, Julie;10113;20274;30315;40319;0;50003
644;Feinberg, Jean;11246;20274;30316;40320;60112;50003
645;Goldberg, Leonore;11247;20274;30316;40320;60112;50003
646;Lieberman, Bella;11248;20274;30316;40320;60112;50003
647;Sacre, Elizabeth;11249;20274;30316;40320;60112;50003
648;Gross, Julie;10113;20274;30316;40320;60112;50003
649;Feinberg, Jean;11246;20274;30317;40321;0;50003
650;Goldberg, Leonore;11247;20274;30317;40321;0;50003
651;Lieberman, Bella;11248;20274;30317;40321;0;50003
652;Sacre, Elizabeth;11249;20274;30317;40321;0;50003
653;Gross, Julie;10113;20274;30317;40321;0;50003
654;Feinberg, Jean;11246;20274;30318;40322;0;50003
655;Goldberg, Leonore;11247;20274;30318;40322;0;50003
656;Lieberman, Bella;11248;20274;30318;40322;0;50003
657;Sacre, Elizabeth;11249;20274;30318;40322;0;50003
658;Gross, Julie;10113;20274;30318;40322;0;50003
659;Feinberg, Jean;11246;20274;30319;40323;0;50003
660;Goldberg, Leonore;11247;20274;30319;40323;0;50003
661;Lieberman, Bella;11248;20274;30319;40323;0;50003
662;Sacre, Elizabeth;11249;20274;30319;40323;0;50003
663;Gross, Julie;10113;20274;30319;40323;0;50003
664;Feinberg, Jean;11246;20274;30320;40324;0;50003
665;Goldberg, Leonore;11247;20274;30320;40324;0;50003
666;Lieberman, Bella;11248;20274;30320;40324;0;50003
667;Sacre, Elizabeth;11249;20274;30320;40324;0;50003
668;Gross, Julie;10113;20274;30320;40324;0;50003
669;Feinberg, Jean;11246;20274;30320;40325;0;50003
670;Goldberg, Leonore;11247;20274;30320;40325;0;50003
671;Lieberman, Bella;11248;20274;30320;40325;0;50003
672;Sacre, Elizabeth;11249;20274;30320;40325;0;50003
673;Gross, Julie;10113;20274;30320;40325;0;50003
674;Feinberg, Jean;11246;20274;30321;40326;0;50003
675;Goldberg, Leonore;11247;20274;30321;40326;0;50003
676;Lieberman, Bella;11248;20274;30321;40326;0;50003
677;Sacre, Elizabeth;11249;20274;30321;40326;0;50003
678;Gross, Julie;10113;20274;30321;40326;0;50003
679;Feinberg, Jean;11246;20274;30322;40327;0;50003
680;Goldberg, Leonore;11247;20274;30322;40327;0;50003
681;Lieberman, Bella;11248;20274;30322;40327;0;50003
682;Sacre, Elizabeth;11249;20274;30322;40327;0;50003
683;Gross, Julie;10113;20274;30322;40327;0;50003
684;Feinberg, Jean;11246;20274;30323;40328;0;50003
685;Goldberg, Leonore;11247;20274;30323;40328;0;50003
686;Lieberman, Bella;11248;20274;30323;40328;0;50003
687;Sacre, Elizabeth;11249;20274;30323;40328;0;50003
688;Gross, Julie;10113;20274;30323;40328;0;50003
689;Feinberg, Jean;11246;20274;30324;40329;0;50003
690;Goldberg, Leonore;11247;20274;30324;40329;0;50003
691;Lieberman, Bella;11248;20274;30324;40329;0;50003
692;Sacre, Elizabeth;11249;20274;30324;40329;0;50003
693;Gross, Julie;10113;20274;30324;40329;0;50003
694;Feinberg, Jean;11246;20274;30325;40330;0;50003
695;Goldberg, Leonore;11247;20274;30325;40330;0;50003
696;Lieberman, Bella;11248;20274;30325;40330;0;50003
697;Sacre, Elizabeth;11249;20274;30325;40330;0;50003
698;Gross, Julie;10113;20274;30325;40330;0;50003
699;Kozloff, Joyce;11225;20287;0;0;0;50003
700;Jaudon, Valerie;11250;20287;0;0;0;50003
701;Nochlin, Linda;10210;20288;30307;40313;0;50003
702;Nochlin, Linda;10210;20288;30308;40313;0;50003
703;Nochlin, Linda;10210;20288;30326;40331;0;50003
704;Nochlin, Linda;10210;20288;30327;40332;0;50003
705;Nochlin, Linda;10210;20288;30328;40333;0;50003
706;Grabenhorst-Randall, Terree;10211;21648;30329;40334;0;50003
707;Novak, Barbara;10213;20293;30330;40335;0;50003
708;Novak, Barbara;10213;20293;30331;40336;0;50003
709;Novak, Barbara;10213;20293;30332;40337;0;50003
710;Novak, Barbara;10213;20293;30333;40338;0;50003
711;Novak, Barbara;10213;20293;30334;40339;0;50003
712;Novak, Barbara;10213;20293;30335;40339;0;50003
713;Novak, Barbara;10213;20293;30330;40340;0;50003
714;Homer, Henrietta Benson;11251;21649;0;0;0;50003
715;Gear, Josephine;10214;20294;30336;40341;0;50003
716;Gear, Josephine;10214;20294;30337;40342;0;50003
717;Gear, Josephine;10214;20294;30338;40343;0;50003
718;Gear, Josephine;10214;20294;30339;40344;0;50003
719;Gear, Josephine;10214;20294;30340;40345;0;50003
720;Gear, Josephine;10214;20294;30341;40346;0;50003
721;Gear, Josephine;10214;20294;30342;40347;0;50003
722;Gear, Josephine;10214;20294;30343;40348;0;50003
723;Weiss, Peg;10215;20295;30344;40349;60114;50003
724;Weiss, Peg;10215;20295;30345;40350;0;50003
725;Weiss, Peg;10215;20295;30346;40351;60115;50003
726;Weiss, Peg;10215;20295;30347;40352;0;50003
727;Weiss, Peg;10215;20295;30348;40353;60116;50003
728;Weiss, Peg;10215;20295;30349;40354;0;50003
729;Weiss, Peg;10215;20295;30348;40355;0;50003
730;Robineau, Adelaide Alsop;10216;20296;0;0;0;50003
731;Robineau, Adelaide Alsop;10216;20297;0;0;0;50003
732;Robineau, Adelaide Alsop;10216;20298;0;0;0;50003
733;Keller, Martha;10217;20299;30350;40356;0;50003
734;Keller, Martha;10217;20299;30351;40357;0;50003
735;Keller, Martha;10217;20299;30352;40357;0;50003
736;Keller, Martha;10217;20299;30353;40357;0;50003
737;Keller, Martha;10217;20299;30354;40358;0;50003
738;Keller, Martha;10217;20299;30355;40359;0;50003
739;Keller, Martha;10217;20299;30356;40360;0;50003
740;Keller, Martha;10217;20299;30357;40361;0;50003
741;Albers, Anni;10218;20300;0;0;0;50003
742;Brandt, Marianne;10219;20301;0;0;0;50003
743;Brandt, Marianne;10219;20302;0;0;0;50003
744;Buscher, Alma;10220;20303;0;0;0;50003
745;Stolzl, Gunta;10221;20304;0;0;0;50003
746;Herrera, Hayden;10222;20305;30358;40362;60117;50003
747;Garrard, Mary D.;10224;20309;30359;40363;60118;50003
748;Garrard, Mary D.;10224;20309;30360;40364;0;50003
749;Garrard, Mary D.;10224;20309;30361;40365;0;50003
750;Castanis, Muriel;10225;20310;0;0;0;50003
751;Lippard, Lucy R.;10058;20311;30362;40366;0;50003
752;Lippard, Lucy R.;10058;20311;30363;40366;0;50003
753;Lippard, Lucy R.;10058;20311;30364;40367;0;50003
754;Lippard, Lucy R.;10058;20311;30365;40368;0;50003
755;Lippard, Lucy R.;10058;20311;30366;40369;60062;50003
756;Lippard, Lucy R.;10058;20311;30366;40370;60119;50003
757;Lippard, Lucy R.;10058;20311;30367;40371;60120;50003
758;Meyer, Melissa;10226;20316;0;0;0;50003
759;Schapiro, Miriam;10088;20316;0;0;0;50003
760;Noguere, Suzanne;10227;20317;0;0;0;50003
761;Siskind, Elli;10228;20318;30368;40372;0;50003
762;Siskind, Elli;10228;20318;30347;40373;0;50003
763;Siskind, Elli;10228;20318;30370;40374;0;50003
764;Siskind, Elli;10228;20318;30371;40375;0;50003
765;Siskind, Elli;10228;20318;30372;40376;0;50003
766;Edelheit, Martha;10229;20319;0;0;0;50003
767;Kolbowski, Silvia;11252;20319;0;0;0;50003
768;Silberstein, Judy;11253;20319;0;0;0;50003
769;Wagner, Jean;11254;20319;0;0;0;50003
770;Wilke, Hannah;10298;20319;0;0;0;50003
771;Davidson, Nancy;11255;20319;0;0;0;50003
772;Silberstein, Judy;11253;20319;0;0;0;50003
773;Shapiro, Dee;10236;20319;0;0;0;50003
774;Henry, Judy;11256;20319;0;0;0;50003
775;Thompson, Phyllis;10411;20319;0;0;0;50003
776;Benglis, Lynda;10583;20319;0;0;0;50003
777;Graupe-Pillard, Grace;11257;20319;0;0;0;50003
778;Zucker, Barbara;10372;20319;0;0;0;50003
779;Huntington, Madge;11258;20319;0;0;0;50003
780;Ringgold, Faith;10793;20319;0;0;0;50003
781;Norklun, Kathi;11259;20319;0;0;0;50003
782;Klavun, Betty;11260;20319;0;0;0;50003
783;Hurtado, Luchita;11261;20319;0;0;0;50003
784;Sperry, Ann;11262;20319;0;0;0;50003
785;Aylon, Helene;11032;20319;0;0;0;50003
786;King, Paula;10234;20319;0;0;0;50003
787;Aiken, Joyce;11263;20319;0;0;0;50003
788;Jones-Dominguez, Deborah;11264;20319;0;0;0;50003
789;Smith, Mimi;10317;20319;0;0;0;50003
790;Mandell, Sarah;11265;20346;0;0;0;50003
791;Patterson, Patricia;10237;20347;0;0;0;50003
792;Aziz, Barbara Nimri;10238;20348;30373;40377;0;50003
793;Aziz, Barbara Nimri;10238;20348;30374;40378;0;50003
794;Aziz, Barbara Nimri;10238;20348;30375;40379;0;50003
795;Aziz, Barbara Nimri;10238;20348;30376;40379;0;50003
796;Teilhet, Jehanne H.;10239;20349;30377;40380;0;50003
797;Teilhet, Jehanne H.;10239;20349;30378;40381;0;50003
798;Teilhet, Jehanne H.;10239;20349;30379;40381;0;50003
799;Teilhet, Jehanne H.;10239;20349;30377;40381;0;50003
800;Teilhet, Jehanne H.;10239;20349;30380;40382;0;50003
801;Teilhet, Jehanne H.;10239;20349;30381;40383;60121;50003
802;Teilhet, Jehanne H.;10239;20349;30304;40384;0;50003
803;Teilhet, Jehanne H.;10239;20349;30382;40385;60110;50003
804;Teilhet, Jehanne H.;10239;20349;30383;40386;0;50003
805;Teilhet, Jehanne H.;10239;20349;30384;40386;0;50003
806;Teilhet, Jehanne H.;10239;20349;30385;40387;60122;50003
807;Teilhet, Jehanne H.;10239;20349;30386;40388;0;50003
808;Teilhet, Jehanne H.;10239;20349;30295;40301;0;50003
809;Teilhet, Jehanne H.;10239;20349;30381;40389;60123;50003
810;Teilhet, Jehanne H.;10239;20349;30387;40390;0;50003
811;Teilhet, Jehanne H.;10239;20349;30388;40391;0;50003
812;Teilhet, Jehanne H.;10239;20349;30389;40392;60121;50003
813;Teilhet, Jehanne H.;10239;20349;30390;40393;0;50003
814;Teilhet, Jehanne H.;10239;20349;30391;40394;0;50003
815;Teilhet, Jehanne H.;10239;20349;30392;40395;60123;50003
816;Teilhet, Jehanne H.;10239;20349;30393;40396;60124;50003
817;Teilhet, Jehanne H.;10239;20349;30394;40397;60125;50003
818;Teilhet, Jehanne H.;10239;20349;30395;40398;60126;50003
819;Teilhet, Jehanne H.;10239;20349;30396;40399;0;50003
820;Teilhet, Jehanne H.;10239;20349;30397;40400;0;50003
821;Teilhet, Jehanne H.;10239;20349;30398;40401;0;50003
822;Teilhet, Jehanne H.;10239;20349;30399;40402;60127;50003
823;Moser, Erika;10240;20350;30400;40403;0;50003
824;Emmons, Zette;10241;20350;30400;40403;0;50003
825;Wood, Sharon;10242;20350;30400;40403;0;50003
826;Moser, Erika;10240;20350;30401;40404;60128;50003
827;Emmons, Zette;10241;20350;30401;40404;60128;50003
828;Wood, Sharon;10242;20350;30401;40404;60128;50003
829;Moser, Erika;10240;20350;30402;40405;0;50003
830;Emmons, Zette;10241;20350;30402;40405;0;50003
831;Wood, Sharon;10242;20350;30402;40405;0;50003
832;Moser, Erika;10240;20350;30403;40405;0;50003
833;Emmons, Zette;10241;20350;30403;40405;0;50003
834;Wood, Sharon;10242;20350;30403;40405;0;50003
835;Moser, Erika;10240;20350;30404;40406;0;50003
836;Emmons, Zette;10241;20350;30404;40406;0;50003
837;Wood, Sharon;10242;20350;30404;40406;0;50003
838;Moser, Erika;10240;20350;30405;40407;0;50003
839;Emmons, Zette;10241;20350;30405;40407;0;50003
840;Wood, Sharon;10242;20350;30405;40407;0;50003
841;Moser, Erika;10240;20350;30406;40408;0;50003
842;Emmons, Zette;10241;20350;30406;40408;0;50003
843;Wood, Sharon;10242;20350;30406;40408;0;50003
844;Moser, Erika;10240;20350;30407;40409;60129;50003
845;Emmons, Zette;10241;20350;30407;40409;60129;50003
846;Wood, Sharon;10242;20350;30407;40409;60129;50003
847;Moser, Erika;10240;20350;30408;40410;60130;50003
848;Emmons, Zette;10241;20350;30408;40410;60130;50003
849;Wood, Sharon;10242;20350;30408;40410;60130;50003
850;Moser, Erika;10240;20350;30409;40411;0;50003
851;Emmons, Zette;10241;20350;30409;40411;0;50003
852;Wood, Sharon;10242;20350;30409;40411;0;50003
853;Moser, Erika;10240;20350;30410;40411;0;50003
854;Emmons, Zette;10241;20350;30410;40411;0;50003
855;Wood, Sharon;10242;20350;30410;40411;0;50003
856;Moser, Erika;10240;20350;30411;40412;60130;50003
857;Emmons, Zette;10241;20350;30411;40412;60130;50003
858;Wood, Sharon;10242;20350;30411;40412;60130;50003
859;Moser, Erika;10240;20350;30412;40412;60130;50003
860;Emmons, Zette;10241;20350;30412;40412;60130;50003
861;Wood, Sharon;10242;20350;30412;40412;60130;50003
862;Moser, Erika;10240;20350;30413;40413;60130;50003
863;Emmons, Zette;10241;20350;30413;40413;60130;50003
864;Wood, Sharon;10242;20350;30413;40413;60130;50003
865;Moser, Erika;10240;20350;30414;40414;0;50003
866;Emmons, Zette;10241;20350;30414;40414;0;50003
867;Wood, Sharon;10242;20350;30414;40414;0;50003
868;Moser, Erika;10240;20350;30415;40415;0;50003
869;Emmons, Zette;10241;20350;30415;40415;0;50003
870;Wood, Sharon;10242;20350;30415;40415;0;50003
871;Moser, Erika;10240;20350;30416;40416;60131;50003
872;Emmons, Zette;10241;20350;30416;40416;60131;50003
873;Wood, Sharon;10242;20350;30416;40416;60131;50003
874;Stern, Evelyn;10243;20351;0;0;0;50003
875;Berry, Carolyn;10244;20352;30417;40417;0;50003
876;Berry, Carolyn;10244;20352;30418;40418;0;50003
877;Berry, Carolyn;10244;20352;30419;40419;0;50003
878;Berry, Carolyn;10244;20352;30420;40420;0;50003
879;Berry, Carolyn;10244;20352;30421;40421;0;50003
880;Berry, Carolyn;10244;20352;30422;40422;60132;50003
881;Martin, Mary A.;10245;20353;30423;40423;60133;50003
882;MacGaffey, Janet;10246;20354;30424;40424;60134;50003
883;Maksymowicz, Virginia;10247;20355;30425;40425;0;50003
884;Maksymowicz, Virginia;10247;20355;30426;40426;60135;50003
885;Maksymowicz, Virginia;10247;20355;30427;40426;60135;50003
